key,airport_name,carrier_name,reason,avg_delay,total_ct
5373,"Spokane, WA: Spokane International",SkyWest Airlines Inc.,Weather,155.6928295,2.68
5374,"Spokane, WA: Spokane International",Southwest Airlines Co.,Carrier,43.66809802,377.38
5375,"Spokane, WA: Spokane International",Southwest Airlines Co.,Late Aircraft,51.18635679,425.53
5376,"Spokane, WA: Spokane International",Southwest Airlines Co.,National Air Systems,34.89037742,99.49
5377,"Spokane, WA: Spokane International",Southwest Airlines Co.,Weather,81.38997381,2.61
5378,"Spokane, WA: Spokane International",United Air Lines Inc.,Carrier,51.05125301,58.64
5379,"Spokane, WA: Spokane International",United Air Lines Inc.,Late Aircraft,59.23028227,66.81
5380,"Spokane, WA: Spokane International",United Air Lines Inc.,National Air Systems,41.20934495,22.81
5381,"Spokane, WA: Spokane International",United Air Lines Inc.,Weather,80.4444861,4.76
5382,"Spokane, WA: Spokane International",US Airways Inc.,Carrier,55.11495066,41.74
5383,"Spokane, WA: Spokane International",US Airways Inc.,Late Aircraft,47.33472953,28.53
5384,"Spokane, WA: Spokane International",US Airways Inc.,National Air Systems,32.33557728,28.75
5385,"Spokane, WA: Spokane International",US Airways Inc.,Security,22.85714286,0.96
5386,"Spokane, WA: Spokane International",US Airways Inc.,Weather,60,1
5387,"Springfield, IL: Abraham Lincoln Capital",American Eagle Airlines Inc.,Carrier,43.41140981,10.55
5388,"Springfield, IL: Abraham Lincoln Capital",American Eagle Airlines Inc.,Late Aircraft,36.785957,12.84
5389,"Springfield, IL: Abraham Lincoln Capital",American Eagle Airlines Inc.,National Air Systems,37.21458733,7.21
5390,"Springfield, IL: Abraham Lincoln Capital",American Eagle Airlines Inc.,Weather,42.14663289,4.41
5391,"Springfield, IL: Abraham Lincoln Capital",Envoy Air,Carrier,41.89351295,40.08
5392,"Springfield, IL: Abraham Lincoln Capital",Envoy Air,Late Aircraft,58.14202121,46.32
5393,"Springfield, IL: Abraham Lincoln Capital",Envoy Air,National Air Systems,38.29060436,22.6
5394,"Springfield, IL: Abraham Lincoln Capital",Envoy Air,Security,49.55119681,1.58
5395,"Springfield, IL: Abraham Lincoln Capital",Envoy Air,Weather,86.41249415,11.43
5396,"Springfield, IL: Abraham Lincoln Capital",SkyWest Airlines Inc.,Carrier,64.91131445,72.98
5397,"Springfield, IL: Abraham Lincoln Capital",SkyWest Airlines Inc.,Late Aircraft,59.87563811,181.4
5398,"Springfield, IL: Abraham Lincoln Capital",SkyWest Airlines Inc.,National Air Systems,40.20323131,54.89
5399,"Springfield, IL: Abraham Lincoln Capital",SkyWest Airlines Inc.,Weather,91.65313078,1.76
5400,"Springfield, MO: Springfield-Branson National",American Eagle Airlines Inc.,Carrier,44.97240637,78.67
5401,"Springfield, MO: Springfield-Branson National",American Eagle Airlines Inc.,Late Aircraft,61.6300236,81.9
5402,"Springfield, MO: Springfield-Branson National",American Eagle Airlines Inc.,National Air Systems,59.08939027,62.7
5403,"Springfield, MO: Springfield-Branson National",American Eagle Airlines Inc.,Weather,79.10388973,36.75
5404,"Springfield, MO: Springfield-Branson National",Delta Air Lines Inc.,Carrier,101.5007427,3.9
5405,"Springfield, MO: Springfield-Branson National",Delta Air Lines Inc.,Late Aircraft,54.72323822,3.28
5406,"Springfield, MO: Springfield-Branson National",Delta Air Lines Inc.,National Air Systems,60.8213951,2.44
5407,"Springfield, MO: Springfield-Branson National",Delta Air Lines Inc.,Weather,74.7010186,2.38
5408,"Springfield, MO: Springfield-Branson National",Envoy Air,Carrier,44.97194206,301.63
5409,"Springfield, MO: Springfield-Branson National",Envoy Air,Late Aircraft,57.4294608,300.03
5410,"Springfield, MO: Springfield-Branson National",Envoy Air,National Air Systems,42.68220511,221.39
5411,"Springfield, MO: Springfield-Branson National",Envoy Air,Security,44.62782563,5.28
5412,"Springfield, MO: Springfield-Branson National",Envoy Air,Weather,103.1757799,65.67
5413,"Springfield, MO: Springfield-Branson National",ExpressJet Airlines Inc.,Carrier,62.63150791,209.73
5414,"Springfield, MO: Springfield-Branson National",ExpressJet Airlines Inc.,Late Aircraft,56.09173359,147.81
5415,"Springfield, MO: Springfield-Branson National",ExpressJet Airlines Inc.,National Air Systems,41.12268026,106.13
5416,"Springfield, MO: Springfield-Branson National",ExpressJet Airlines Inc.,Security,171.4285714,0.07
5417,"Springfield, MO: Springfield-Branson National",ExpressJet Airlines Inc.,Weather,86.21317648,12.28
5418,"Springfield, MO: Springfield-Branson National",SkyWest Airlines Inc.,Carrier,62.21957477,56.76
5419,"Springfield, MO: Springfield-Branson National",SkyWest Airlines Inc.,Late Aircraft,67.83744696,103.65
5420,"Springfield, MO: Springfield-Branson National",SkyWest Airlines Inc.,National Air Systems,38.55196763,71.99
5421,"Springfield, MO: Springfield-Branson National",SkyWest Airlines Inc.,Security,54.78723404,1.88
5422,"Springfield, MO: Springfield-Branson National",SkyWest Airlines Inc.,Weather,79.78483539,4.73
5423,"St. Augustine, FL: Northeast Florida Regional",Frontier Airlines Inc.,Carrier,51.72252509,11.94
5424,"St. Augustine, FL: Northeast Florida Regional",Frontier Airlines Inc.,Late Aircraft,86.60552044,15.26
5425,"St. Augustine, FL: Northeast Florida Regional",Frontier Airlines Inc.,National Air Systems,49.95428313,21.81
5426,"St. Cloud, MN: St. Cloud Regional",SkyWest Airlines Inc.,Carrier,62.89122854,51.77
5427,"St. Cloud, MN: St. Cloud Regional",SkyWest Airlines Inc.,Late Aircraft,63.70783618,90.26
5428,"St. Cloud, MN: St. Cloud Regional",SkyWest Airlines Inc.,National Air Systems,36.63094062,33.34
5429,"St. Cloud, MN: St. Cloud Regional",SkyWest Airlines Inc.,Weather,70.38524468,1.64
5430,"St. George, UT: St George Municipal",SkyWest Airlines Inc.,Carrier,53.84533059,83.66
5431,"St. George, UT: St George Municipal",SkyWest Airlines Inc.,Late Aircraft,52.51135862,56.19
5432,"St. George, UT: St George Municipal",SkyWest Airlines Inc.,National Air Systems,33.27609524,63.55
5433,"St. George, UT: St George Municipal",SkyWest Airlines Inc.,Security,16,1
5434,"St. George, UT: St George Municipal",SkyWest Airlines Inc.,Weather,83.86979597,3.59
5435,"St. Louis, MO: Lambert-St. Louis International",AirTran Airways Corporation,Carrier,31.59969342,72.36
5436,"St. Louis, MO: Lambert-St. Louis International",AirTran Airways Corporation,Late Aircraft,45.17233578,47.19
5437,"St. Louis, MO: Lambert-St. Louis International",AirTran Airways Corporation,National Air Systems,36.32566146,18.36
5438,"St. Louis, MO: Lambert-St. Louis International",AirTran Airways Corporation,Weather,75,0.08
5439,"St. Louis, MO: Lambert-St. Louis International",Alaska Airlines Inc.,Carrier,39.14677323,14.37
5440,"St. Louis, MO: Lambert-St. Louis International",Alaska Airlines Inc.,Late Aircraft,36.08414845,8.64
5441,"St. Louis, MO: Lambert-St. Louis International",Alaska Airlines Inc.,National Air Systems,26.81016892,19.4
5442,"St. Louis, MO: Lambert-St. Louis International",Alaska Airlines Inc.,Weather,44.06779661,0.59
5443,"St. Louis, MO: Lambert-St. Louis International",American Airlines Inc.,Carrier,50.89408908,500.56
5444,"St. Louis, MO: Lambert-St. Louis International",American Airlines Inc.,Late Aircraft,65.36183278,522.24
5445,"St. Louis, MO: Lambert-St. Louis International",American Airlines Inc.,National Air Systems,38.24352053,326.34
5446,"St. Louis, MO: Lambert-St. Louis International",American Airlines Inc.,Security,47.81780959,3.19
5447,"St. Louis, MO: Lambert-St. Louis International",American Airlines Inc.,Weather,72.89568816,62.68
5448,"St. Louis, MO: Lambert-St. Louis International",American Eagle Airlines Inc.,Carrier,55.3074905,69.84
5449,"St. Louis, MO: Lambert-St. Louis International",American Eagle Airlines Inc.,Late Aircraft,73.83975947,94.97
5450,"St. Louis, MO: Lambert-St. Louis International",American Eagle Airlines Inc.,National Air Systems,43.00996897,99.8
5451,"St. Louis, MO: Lambert-St. Louis International",American Eagle Airlines Inc.,Weather,111.2115092,17.4
5452,"St. Louis, MO: Lambert-St. Louis International",Delta Air Lines Inc.,Carrier,55.52690807,336.38
5453,"St. Louis, MO: Lambert-St. Louis International",Delta Air Lines Inc.,Late Aircraft,56.1110919,168.65
5454,"St. Louis, MO: Lambert-St. Louis International",Delta Air Lines Inc.,National Air Systems,33.15939114,182.86
5455,"St. Louis, MO: Lambert-St. Louis International",Delta Air Lines Inc.,Security,52,1
5456,"St. Louis, MO: Lambert-St. Louis International",Delta Air Lines Inc.,Weather,67.88000977,32.11
5457,"St. Louis, MO: Lambert-St. Louis International",Envoy Air,Carrier,60.03777485,185.44
5458,"St. Louis, MO: Lambert-St. Louis International",Envoy Air,Late Aircraft,62.36385599,220.31
5459,"St. Louis, MO: Lambert-St. Louis International",Envoy Air,National Air Systems,36.46438362,283.98
5460,"St. Louis, MO: Lambert-St. Louis International",Envoy Air,Security,83.85964912,0.34
5461,"St. Louis, MO: Lambert-St. Louis International",Envoy Air,Weather,76.69156193,19.92
5462,"St. Louis, MO: Lambert-St. Louis International",ExpressJet Airlines Inc.,Carrier,68.52154026,228.73
5463,"St. Louis, MO: Lambert-St. Louis International",ExpressJet Airlines Inc.,Late Aircraft,63.13233786,218.67
5464,"St. Louis, MO: Lambert-St. Louis International",ExpressJet Airlines Inc.,National Air Systems,49.36176922,276.24
5465,"St. Louis, MO: Lambert-St. Louis International",ExpressJet Airlines Inc.,Weather,114.4554223,13.35
5466,"St. Louis, MO: Lambert-St. Louis International",Frontier Airlines Inc.,Carrier,50.23873331,43.65
5467,"St. Louis, MO: Lambert-St. Louis International",Frontier Airlines Inc.,Late Aircraft,70.98754963,77.43
5468,"St. Louis, MO: Lambert-St. Louis International",Frontier Airlines Inc.,National Air Systems,46.5676614,92.42
5469,"St. Louis, MO: Lambert-St. Louis International",Frontier Airlines Inc.,Weather,68.60685706,2.48
5470,"St. Louis, MO: Lambert-St. Louis International",SkyWest Airlines Inc.,Carrier,61.82323077,61.15
5471,"St. Louis, MO: Lambert-St. Louis International",SkyWest Airlines Inc.,Late Aircraft,60.71681096,72.05
5472,"St. Louis, MO: Lambert-St. Louis International",SkyWest Airlines Inc.,National Air Systems,43.71695751,42.89
5473,"St. Louis, MO: Lambert-St. Louis International",SkyWest Airlines Inc.,Security,49,1
5474,"St. Louis, MO: Lambert-St. Louis International",SkyWest Airlines Inc.,Weather,56.54744462,5.95
5475,"St. Louis, MO: Lambert-St. Louis International",Southwest Airlines Co.,Carrier,46.16672797,2414.67
5476,"St. Louis, MO: Lambert-St. Louis International",Southwest Airlines Co.,Late Aircraft,55.91952487,3838.4
5477,"St. Louis, MO: Lambert-St. Louis International",Southwest Airlines Co.,National Air Systems,37.93571535,873.39
5478,"St. Louis, MO: Lambert-St. Louis International",Southwest Airlines Co.,Security,36.09136773,10.51
5479,"St. Louis, MO: Lambert-St. Louis International",Southwest Airlines Co.,Weather,72.77737987,123.01
5480,"St. Louis, MO: Lambert-St. Louis International",United Air Lines Inc.,Carrier,47.64327006,23.25
5481,"St. Louis, MO: Lambert-St. Louis International",United Air Lines Inc.,Late Aircraft,67.02855755,33.49
5482,"St. Louis, MO: Lambert-St. Louis International",United Air Lines Inc.,National Air Systems,42.23059079,14.11
5483,"St. Louis, MO: Lambert-St. Louis International",United Air Lines Inc.,Weather,60.41666667,0.14
5484,"St. Louis, MO: Lambert-St. Louis International",US Airways Inc.,Carrier,41.95816682,142.57
5485,"St. Louis, MO: Lambert-St. Louis International",US Airways Inc.,Late Aircraft,56.72512199,57.23
5486,"St. Louis, MO: Lambert-St. Louis International",US Airways Inc.,National Air Systems,29.47722573,94.86
5487,"St. Louis, MO: Lambert-St. Louis International",US Airways Inc.,Security,33.67135956,2.19
5488,"St. Louis, MO: Lambert-St. Louis International",US Airways Inc.,Weather,78.11270256,7.14
5489,"State College, PA: University Park",ExpressJet Airlines Inc.,Carrier,59.32393812,72.44
5490,"State College, PA: University Park",ExpressJet Airlines Inc.,Late Aircraft,64.31354153,116.63
5491,"State College, PA: University Park",ExpressJet Airlines Inc.,National Air Systems,65.68218678,49.4
5492,"State College, PA: University Park",ExpressJet Airlines Inc.,Weather,146.6005251,5.51
5493,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",SkyWest Airlines Inc.,Carrier,60.19388092,61.22
5494,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",SkyWest Airlines Inc.,Late Aircraft,62.45860686,43.05
5495,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",SkyWest Airlines Inc.,National Air Systems,41.84149652,26.04
5496,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",SkyWest Airlines Inc.,Security,28.04878049,0.82
5497,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",SkyWest Airlines Inc.,Weather,48.45954602,1.89
5498,"Syracuse, NY: Syracuse Hancock International",American Eagle Airlines Inc.,Carrier,45.98520813,25.8
5499,"Syracuse, NY: Syracuse Hancock International",American Eagle Airlines Inc.,Late Aircraft,54.28356201,24.51
5500,"Syracuse, NY: Syracuse Hancock International",American Eagle Airlines Inc.,National Air Systems,61.68132012,25.36
5501,"Syracuse, NY: Syracuse Hancock International",American Eagle Airlines Inc.,Weather,91.35969906,20.32
5502,"Syracuse, NY: Syracuse Hancock International",Delta Air Lines Inc.,Carrier,39.67121401,78.99
5503,"Syracuse, NY: Syracuse Hancock International",Delta Air Lines Inc.,Late Aircraft,42.10130143,38.81
5504,"Syracuse, NY: Syracuse Hancock International",Delta Air Lines Inc.,National Air Systems,34.19295562,26.74
5505,"Syracuse, NY: Syracuse Hancock International",Delta Air Lines Inc.,Weather,209.5291107,11.44
5506,"Syracuse, NY: Syracuse Hancock International",Envoy Air,Carrier,49.21779457,124.65
5507,"Syracuse, NY: Syracuse Hancock International",Envoy Air,Late Aircraft,62.47050858,111.3
5508,"Syracuse, NY: Syracuse Hancock International",Envoy Air,National Air Systems,41.48696066,124.13
5509,"Syracuse, NY: Syracuse Hancock International",Envoy Air,Security,53.80769231,1.13
5510,"Syracuse, NY: Syracuse Hancock International",Envoy Air,Weather,60.02228456,14.82
5511,"Syracuse, NY: Syracuse Hancock International",ExpressJet Airlines Inc.,Carrier,68.47152167,159.82
5512,"Syracuse, NY: Syracuse Hancock International",ExpressJet Airlines Inc.,Late Aircraft,65.37126904,154.24
5513,"Syracuse, NY: Syracuse Hancock International",ExpressJet Airlines Inc.,National Air Systems,51.83671238,94.37
5514,"Syracuse, NY: Syracuse Hancock International",ExpressJet Airlines Inc.,Weather,74.44695401,2.57
5515,"Syracuse, NY: Syracuse Hancock International",JetBlue Airways,Carrier,54.33235354,122.92
5516,"Syracuse, NY: Syracuse Hancock International",JetBlue Airways,Late Aircraft,68.0525803,104.99
5517,"Syracuse, NY: Syracuse Hancock International",JetBlue Airways,National Air Systems,36.48516781,95.01
5518,"Syracuse, NY: Syracuse Hancock International",JetBlue Airways,Security,16.92307692,0.65
5519,"Syracuse, NY: Syracuse Hancock International",JetBlue Airways,Weather,104.0792105,15.48
5520,"Syracuse, NY: Syracuse Hancock International",SkyWest Airlines Inc.,Carrier,40.76899557,11.6
5521,"Syracuse, NY: Syracuse Hancock International",SkyWest Airlines Inc.,Late Aircraft,58.92574567,8.29
5522,"Syracuse, NY: Syracuse Hancock International",SkyWest Airlines Inc.,National Air Systems,64.50804061,4.12
5523,"Syracuse, NY: Syracuse Hancock International",US Airways Inc.,Carrier,54.88556452,48.34
5524,"Syracuse, NY: Syracuse Hancock International",US Airways Inc.,Late Aircraft,53.23749998,24.22
5525,"Syracuse, NY: Syracuse Hancock International",US Airways Inc.,National Air Systems,41.46388147,33.95
5526,"Syracuse, NY: Syracuse Hancock International",US Airways Inc.,Security,18.18181818,0.44
5527,"Syracuse, NY: Syracuse Hancock International",US Airways Inc.,Weather,66.96402407,10.07
5528,"Tallahassee, FL: Tallahassee International",American Eagle Airlines Inc.,Carrier,40.06703721,33.99
5529,"Tallahassee, FL: Tallahassee International",American Eagle Airlines Inc.,Late Aircraft,50.20162884,24.61
5530,"Tallahassee, FL: Tallahassee International",American Eagle Airlines Inc.,National Air Systems,31.30912068,34.17
5531,"Tallahassee, FL: Tallahassee International",American Eagle Airlines Inc.,Weather,66.73052363,7.21
5532,"Tallahassee, FL: Tallahassee International",Delta Air Lines Inc.,Carrier,52.74775373,118.74
5533,"Tallahassee, FL: Tallahassee International",Delta Air Lines Inc.,Late Aircraft,49.97193866,62.58
5534,"Tallahassee, FL: Tallahassee International",Delta Air Lines Inc.,National Air Systems,35.85557107,72.06
5535,"Tallahassee, FL: Tallahassee International",Delta Air Lines Inc.,Weather,78.38745686,15.62
5536,"Tallahassee, FL: Tallahassee International",Envoy Air,Carrier,46.57883222,106.72
5537,"Tallahassee, FL: Tallahassee International",Envoy Air,Late Aircraft,51.01305711,79.3
5538,"Tallahassee, FL: Tallahassee International",Envoy Air,National Air Systems,29.83441008,103.26
5539,"Tallahassee, FL: Tallahassee International",Envoy Air,Security,19,1
5540,"Tallahassee, FL: Tallahassee International",Envoy Air,Weather,64.03054402,20.7
5541,"Tallahassee, FL: Tallahassee International",ExpressJet Airlines Inc.,Carrier,64.86706939,109.56
5542,"Tallahassee, FL: Tallahassee International",ExpressJet Airlines Inc.,Late Aircraft,67.36820251,54.74
5543,"Tallahassee, FL: Tallahassee International",ExpressJet Airlines Inc.,National Air Systems,59.98890224,41.28
5544,"Tallahassee, FL: Tallahassee International",ExpressJet Airlines Inc.,Weather,72.44859394,10.41
5545,"Tampa, FL: Tampa International",AirTran Airways Corporation,Carrier,37.88454943,148.17
5546,"Tampa, FL: Tampa International",AirTran Airways Corporation,Late Aircraft,50.6629972,231.27
5547,"Tampa, FL: Tampa International",AirTran Airways Corporation,National Air Systems,36.59751149,149.66
5548,"Tampa, FL: Tampa International",AirTran Airways Corporation,Weather,54.17998876,9.88
5549,"Tampa, FL: Tampa International",Alaska Airlines Inc.,Carrier,36.61599297,10.69
5550,"Tampa, FL: Tampa International",Alaska Airlines Inc.,National Air Systems,50.00187003,1.54
5551,"Tampa, FL: Tampa International",Alaska Airlines Inc.,Weather,37.42207792,1.77
5552,"Tampa, FL: Tampa International",American Airlines Inc.,Carrier,48.75726835,506.26
5553,"Tampa, FL: Tampa International",American Airlines Inc.,Late Aircraft,63.16641712,413.43
5554,"Tampa, FL: Tampa International",American Airlines Inc.,National Air Systems,41.53075501,265.45
5555,"Tampa, FL: Tampa International",American Airlines Inc.,Security,31.16341452,1.74
5556,"Tampa, FL: Tampa International",American Airlines Inc.,Weather,101.7148924,77.12
5557,"Tampa, FL: Tampa International",American Eagle Airlines Inc.,Carrier,54.70462448,14.77
5558,"Tampa, FL: Tampa International",American Eagle Airlines Inc.,Late Aircraft,78.14896678,16.44
5559,"Tampa, FL: Tampa International",American Eagle Airlines Inc.,National Air Systems,32.9245912,41.77
5560,"Tampa, FL: Tampa International",American Eagle Airlines Inc.,Weather,74.22682709,6.02
5561,"Tampa, FL: Tampa International",Delta Air Lines Inc.,Carrier,55.57318799,710.79
5562,"Tampa, FL: Tampa International",Delta Air Lines Inc.,Late Aircraft,56.87500869,444.11
5563,"Tampa, FL: Tampa International",Delta Air Lines Inc.,National Air Systems,38.74395921,589.38
5564,"Tampa, FL: Tampa International",Delta Air Lines Inc.,Weather,86.29153111,100.74
5565,"Tampa, FL: Tampa International",Envoy Air,Carrier,71.90560472,3.89
5566,"Tampa, FL: Tampa International",Envoy Air,Late Aircraft,47.07699311,2.99
5567,"Tampa, FL: Tampa International",Envoy Air,National Air Systems,34.19599584,7.17
5568,"Tampa, FL: Tampa International",Envoy Air,Weather,203.1578947,0.95
5569,"Tampa, FL: Tampa International",ExpressJet Airlines Inc.,Carrier,71.64091167,6.21
5570,"Tampa, FL: Tampa International",ExpressJet Airlines Inc.,Late Aircraft,97.69189479,3.11
5571,"Tampa, FL: Tampa International",ExpressJet Airlines Inc.,National Air Systems,43.46932293,21.28
5572,"Tampa, FL: Tampa International",ExpressJet Airlines Inc.,Weather,20,0.4
5573,"Tampa, FL: Tampa International",Frontier Airlines Inc.,Carrier,66.28583348,72.25
5574,"Tampa, FL: Tampa International",Frontier Airlines Inc.,Late Aircraft,81.80857908,70.62
5575,"Tampa, FL: Tampa International",Frontier Airlines Inc.,National Air Systems,51.14846266,118.59
5576,"Tampa, FL: Tampa International",Frontier Airlines Inc.,Weather,78.23434048,3.55
5577,"Tampa, FL: Tampa International",JetBlue Airways,Carrier,56.54073088,472.36
5578,"Tampa, FL: Tampa International",JetBlue Airways,Late Aircraft,64.37494411,374.01
5579,"Tampa, FL: Tampa International",JetBlue Airways,National Air Systems,39.15606675,587.3
5580,"Tampa, FL: Tampa International",JetBlue Airways,Security,35.42662084,7.13
5581,"Tampa, FL: Tampa International",JetBlue Airways,Weather,133.8849999,30.18
5582,"Tampa, FL: Tampa International",SkyWest Airlines Inc.,Carrier,58.27338129,1.39
5583,"Tampa, FL: Tampa International",SkyWest Airlines Inc.,Late Aircraft,128,1
5584,"Tampa, FL: Tampa International",SkyWest Airlines Inc.,National Air Systems,24.00409836,2.61
5585,"Tampa, FL: Tampa International",Southwest Airlines Co.,Carrier,55.80640836,1823.1
5586,"Tampa, FL: Tampa International",Southwest Airlines Co.,Late Aircraft,59.44756625,2717.83
5587,"Tampa, FL: Tampa International",Southwest Airlines Co.,National Air Systems,38.30761149,1097.06
5588,"Tampa, FL: Tampa International",Southwest Airlines Co.,Security,26.3253146,5.41
5589,"Tampa, FL: Tampa International",Southwest Airlines Co.,Weather,71.59239484,130.58
5590,"Tampa, FL: Tampa International",United Air Lines Inc.,Carrier,54.3579514,561.15
5591,"Tampa, FL: Tampa International",United Air Lines Inc.,Late Aircraft,76.9886033,372.53
5592,"Tampa, FL: Tampa International",United Air Lines Inc.,National Air Systems,41.44331037,419.02
5593,"Tampa, FL: Tampa International",United Air Lines Inc.,Weather,65.92261345,69.3
5594,"Tampa, FL: Tampa International",US Airways Inc.,Carrier,50.77730637,487.17
5595,"Tampa, FL: Tampa International",US Airways Inc.,Late Aircraft,55.71312974,366.28
5596,"Tampa, FL: Tampa International",US Airways Inc.,National Air Systems,37.6780457,594.97
5597,"Tampa, FL: Tampa International",US Airways Inc.,Security,67.39686972,5.1
5598,"Tampa, FL: Tampa International",US Airways Inc.,Weather,71.15198654,32.44
5599,"Texarkana, AR: Texarkana Regional-Webb Field",American Eagle Airlines Inc.,Carrier,35.67838559,13.4
5600,"Texarkana, AR: Texarkana Regional-Webb Field",American Eagle Airlines Inc.,Late Aircraft,38.02706002,20.81
5601,"Texarkana, AR: Texarkana Regional-Webb Field",American Eagle Airlines Inc.,National Air Systems,33.04495523,9.19
5602,"Texarkana, AR: Texarkana Regional-Webb Field",American Eagle Airlines Inc.,Weather,64.41878148,4.6
5603,"Texarkana, AR: Texarkana Regional-Webb Field",Envoy Air,Carrier,45.15323364,67.97
5604,"Texarkana, AR: Texarkana Regional-Webb Field",Envoy Air,Late Aircraft,45.65241903,58.61
5605,"Texarkana, AR: Texarkana Regional-Webb Field",Envoy Air,National Air Systems,43.2396465,35.1
5606,"Texarkana, AR: Texarkana Regional-Webb Field",Envoy Air,Weather,65.51992961,18.32
5607,"Toledo, OH: Toledo Express",American Eagle Airlines Inc.,Carrier,47.42779476,19.42
5608,"Toledo, OH: Toledo Express",American Eagle Airlines Inc.,Late Aircraft,57.71159591,24.12
5609,"Toledo, OH: Toledo Express",American Eagle Airlines Inc.,National Air Systems,56.75266806,18.75
5610,"Toledo, OH: Toledo Express",American Eagle Airlines Inc.,Weather,57.86443891,10.7
5611,"Toledo, OH: Toledo Express",Envoy Air,Carrier,42.78468767,55.84
5612,"Toledo, OH: Toledo Express",Envoy Air,Late Aircraft,45.65978142,67.49
5613,"Toledo, OH: Toledo Express",Envoy Air,National Air Systems,51.9514184,44.14
5614,"Toledo, OH: Toledo Express",Envoy Air,Weather,65.97066216,9.55
5615,"Topeka, KS: Forbes Field",ExpressJet Airlines Inc.,Carrier,76.70367248,41.91
5616,"Topeka, KS: Forbes Field",ExpressJet Airlines Inc.,Late Aircraft,72.42183469,77.54
5617,"Topeka, KS: Forbes Field",ExpressJet Airlines Inc.,National Air Systems,53.93767145,42.83
5618,"Topeka, KS: Forbes Field",ExpressJet Airlines Inc.,Weather,76.80555556,1.7
5619,"Traverse City, MI: Cherry Capital",American Eagle Airlines Inc.,Carrier,47.79381546,9.55
5620,"Traverse City, MI: Cherry Capital",American Eagle Airlines Inc.,Late Aircraft,61.78834205,12.34
5621,"Traverse City, MI: Cherry Capital",American Eagle Airlines Inc.,National Air Systems,72.1875282,13.44
5622,"Traverse City, MI: Cherry Capital",American Eagle Airlines Inc.,Weather,53.25956283,10.68
5623,"Traverse City, MI: Cherry Capital",Delta Air Lines Inc.,Carrier,49.20564057,28.75
5624,"Traverse City, MI: Cherry Capital",Delta Air Lines Inc.,Late Aircraft,49.08554133,14.39
5625,"Traverse City, MI: Cherry Capital",Delta Air Lines Inc.,National Air Systems,30.46312233,17.7
5626,"Traverse City, MI: Cherry Capital",Delta Air Lines Inc.,Weather,49.28571429,2.14
5627,"Traverse City, MI: Cherry Capital",Envoy Air,Carrier,39.20622651,40.21
5628,"Traverse City, MI: Cherry Capital",Envoy Air,Late Aircraft,48.00300836,51.07
5629,"Traverse City, MI: Cherry Capital",Envoy Air,National Air Systems,44.2623082,52.94
5630,"Traverse City, MI: Cherry Capital",Envoy Air,Weather,111.6311222,7.77
5631,"Traverse City, MI: Cherry Capital",ExpressJet Airlines Inc.,Carrier,67.85593883,101.92
5632,"Traverse City, MI: Cherry Capital",ExpressJet Airlines Inc.,Late Aircraft,61.9888743,136.31
5633,"Traverse City, MI: Cherry Capital",ExpressJet Airlines Inc.,National Air Systems,41.61744285,95.12
5634,"Traverse City, MI: Cherry Capital",ExpressJet Airlines Inc.,Security,87,1
5635,"Traverse City, MI: Cherry Capital",ExpressJet Airlines Inc.,Weather,35.83333333,0.68
5636,"Traverse City, MI: Cherry Capital",SkyWest Airlines Inc.,Carrier,71.54684411,30.75
5637,"Traverse City, MI: Cherry Capital",SkyWest Airlines Inc.,Late Aircraft,79.98794768,29.97
5638,"Traverse City, MI: Cherry Capital",SkyWest Airlines Inc.,National Air Systems,49.40246033,12.17
5639,"Traverse City, MI: Cherry Capital",SkyWest Airlines Inc.,Weather,35.77981651,1.09
5640,"Trenton, NJ: Trenton Mercer",Frontier Airlines Inc.,Carrier,62.76046153,140.62
5641,"Trenton, NJ: Trenton Mercer",Frontier Airlines Inc.,Late Aircraft,95.40078207,405.24
5642,"Trenton, NJ: Trenton Mercer",Frontier Airlines Inc.,National Air Systems,56.2405226,424.47
5643,"Trenton, NJ: Trenton Mercer",Frontier Airlines Inc.,Weather,94.0372601,12.64
5644,"Tucson, AZ: Tucson International",Alaska Airlines Inc.,Carrier,37.3221829,18.86
5645,"Tucson, AZ: Tucson International",Alaska Airlines Inc.,Late Aircraft,27.36554289,4.68
5646,"Tucson, AZ: Tucson International",Alaska Airlines Inc.,National Air Systems,24.77101084,21.57
5647,"Tucson, AZ: Tucson International",Alaska Airlines Inc.,Security,89.8989899,0.99
5648,"Tucson, AZ: Tucson International",Alaska Airlines Inc.,Weather,202.1978022,0.91
5649,"Tucson, AZ: Tucson International",American Airlines Inc.,Carrier,54.35534877,359.89
5650,"Tucson, AZ: Tucson International",American Airlines Inc.,Late Aircraft,60.17964508,302.25
5651,"Tucson, AZ: Tucson International",American Airlines Inc.,National Air Systems,41.77823203,113.08
5652,"Tucson, AZ: Tucson International",American Airlines Inc.,Weather,75.10287704,48.79
5653,"Tucson, AZ: Tucson International",American Eagle Airlines Inc.,Carrier,48.37209302,2.15
5654,"Tucson, AZ: Tucson International",American Eagle Airlines Inc.,Late Aircraft,71.42857143,1.82
